id,listing_url,name,space,host_name,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_since,street,city,state,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,price,number_of_reviews
12927298,https://www.airbnb.com/rooms/12927298,Private House in Roslindale/Boston/Arboretum,Stay in a wonderfully cared for 1920's farmhouse that offers comfort and privacy and is minutes to the heart of Boston. The house is the perfect home away from home super clean sunny off street parking and a residential tree lined street minutes from Brookline Boston and Cambridge. We are a few minute walk to city transportation and only 3 stops to Back Bay on the Purple Line. Of equal distance is  the 200 acre Arnold Arboretum and Roslindale Village. The house is set nestled back 90 feet from the tree lined residential street your own little quarter acre for less than the price of one room at the East Boston Hilton with a better location too.   There are three (3) bedrooms on the second floor (queen double single) and two bathrooms. There is a double futon couch/bed should you have more than 5 guests in the living room. The first floor has a living room dining room eat in kitchen and the main bathroom with tub and tiled shower. There are hardwood floors through out the ho,Laura,Boston Massachusetts United States,within an hour,100%,100%,false,2016-04-19,Knoll Street Boston MA 02131 United States,Boston,MA,2131,House,Entire home/apt,7,2.0,3,28500,2
169938,https://www.airbnb.com/rooms/169938,Gorgeous Boston Loft Style Condo!,Sunny loft-style condo in the heart of Jamaica Plain district of Boston. Nearby is a first class bakery cafe gym parks restaurants and playgrounds. One block away is the orange line mass transit underground which will take you to all points of interest in Boston. First level has flow through kitchen dining room and living room washer and dryer closet and full bath. Second level has a loft bedrooms with TV that plays both DVDS and VHS) desktop computer with printer in a comfortable office space. This loft space has queen sized bed below a beautiful skylight. The  the living room has a queen-sized  convertible couch with a Sealy Posterpedic Mattress. There is air conditioning and a ceiling fan for a cool breeze throughout the day. There's plenty of sunshine with large windows and a lush promenade like shared deck with beautiful hanging plants and interesting artwork. There is one off-street parking spot.,Lisa,US,within a day,50%,100%,false,2011-07-12,Brookside Ave Boston MA 02130 United States,Boston,MA,2130,Apartment,Entire home/apt,4,1.0,1,14000,1
594693,https://www.airbnb.com/rooms/594693,Private room in peaceful space,My apartment is located in Jamaica Plain a diverse and safe neighborhood in Boston! The apartment has a shared bathroom available eat in kitchen and your own private bedroom with a desk and a gigantic TV in the main living space. LGBTQ friendly no drugs smoking or alcohol.  I do have a small dog extremely friendly warm and loving. The room does have AC and Wifi available. The pictures show a pull out bed the bed is not a pull out  it is a double bed that fits two comfortably. Sorry pictures will be updated soon to show the double bed.  **NOTE**As a response from Air bnb feedback I now live in space alone there is no longer a roommate. The house is conveniently located on a major street in the neighborhood. The bedroom is located in the rear of the house so the noise is less then it would be in the front..  My apartment is quiet and I am not around much.  We are walking distance from the bus and train stations. There are several grocery stores nearby (walk to Harvest Co-op a,Robin,Boston Massachusetts United States,within an hour,100%,100%,false,2012-04-14,South St Boston MA 02130 United States,Boston,MA,2130,Apartment,Private room,2,1.0,1,7000,23
2384581,https://www.airbnb.com/rooms/2384581,Loft bedroom sleeps 2,"Loft bedroom in newly renovated apartment. Located within walking distance of subway grocery bike path Arboretum and equally convenient location for drivers. Ski lodge feel sky lights large deck pine trees oasis in the city. I recently renovated this gorgeous space with artist friends. Sculptors and woodworkers we custom fit details and created an oasis in the city. Friends often say \"Oh my god I feel like I'm on vacation when I'm here!\". The top floor of the two-family home I own in Jamaica Plain feels part loft part boat part ski lodge. The sky lights and direct sun beaming in is amazing. The central vaulted ceiling room is a great place to hang (literally - i have a hammock swing!) As you can see from the pictures the loft bedroom is semi-private ie. visually private but no real sound barrier. My bedroom is in the back of the house and separate. I'm a yoga teacher and writer and would love to have you as a guest.  Great place to be when attending big events in the Bost",Molly,Boston Massachusetts United States,within a day,93%,73%,false,2014-02-09,Holbrook Street Boston MA 02130 United States,Boston,MA,2130,House,Private room,2,1.0,1,9500,14
735970,https://www.airbnb.com/rooms/735970,Part of a Large Condo Jamaica Plain,A suite of private rooms -- bedroom with a queen bed spacious sitting room and bath -- within a large condo are yours. There is also a living room shared with owners and a big family kitchen for breakfast (further use of kitchen is negotiable!) We are in a historic 1906 brownstone with a beautiful courtyard.   You should expect a quiet comfortable retreat with a yummy breakfast and plenty of room to relax in a surprisingly hip part of Boston.  Jamaica Plain or JP is full of interesting restaurants galleries and shops.  The Arnold Arboretum Harvard's 265-acre museum of trees and the Pond (that's New Englandese for a small lake)  offer year-old beauty and lots of jogging paths.  We are less than a block from the Pond and a fifteen minute walk from the Arboretum. The Orange Line subway to downtown is 11 minutes away (past a favorite bakery).  The 39 bus to Back Bay (the Museum of Fine Art Longwood medical complex) and connections with all subways stops across the street.  We l,Sidney,Boston Massachusetts United States,N/A,N/A,N/A,false,2012-10-11,Beaufort Rd Boston MA 02130 United States,Boston,MA,2130,Bed & Breakfast,Private room,2,1.0,1,5500,3
4000384,https://www.airbnb.com/rooms/4000384,Sunlit room with private bath,complete privacy separate bath easy access to public transportation,Evelyn,Boston Massachusetts United States,within a day,70%,85%,false,2013-12-30,Copley Street Boston MA 02119 United States,Boston,MA,2119,House,Private room,2,1.0,1,12000,58
6730758,https://www.airbnb.com/rooms/6730758,Private studio by subway w/parking,A modern well-appointed private studio for your personal use in the lower level within our home in the best neighborhood in Boston - Jamaica Plain!   Sleeping accommodations include a queen bed and a couch with a queen-sized pull-out bed.  There is a large bookcase dividing the room between the beds for some privacy.  There's a private bathroom with shower/tub and a dining table that can seat up to 4. Please note you will have a microwave mini-fridge and personal Keurig machine for your use in the studio but no access to stove or oven.,Danielle&Peder,Boston Massachusetts United States,within an hour,100%,100%,true,2010-08-20,Minton Street Boston MA 02130 United States,Boston,MA,2130,Apartment,Private room,4,1.0,1,10000,46
14246616,https://www.airbnb.com/rooms/14246616,Cozy Room off Centre St JP!,The space is quiet and comfortable next door to a small park. It is walking distance to Jamaica Pond and The Arboretum which are both great nature escapes from a busy day in the city. The space is about 12-15 min drive or public transit to downtown Boston!,Ashley,Boston Massachusetts United States,a few days or more,36%,93%,false,2013-02-11,Forbes Street Boston MA 02130 United States,Boston,MA,2130,Apartment,Private room,2,1.0,1,6300,3
3703674,https://www.airbnb.com/rooms/3703674,Private floor in Jamaica Plain home,A large private bedroom with a large closet separate alcove space and bathroom on the lower level of our two floor unit. Our bedroom and the main living space are upstairs on the ground floor. The third and forth floors of the large Victorian house are separate apartments.,Emily,Boston Massachusetts United States,within a few hours,100%,50%,false,2013-10-10,Saint John Street Boston MA 02130 United States,Boston,MA,2130,Townhouse,Private room,2,1.0,1,7500,4
4792901,https://www.airbnb.com/rooms/4792901,Spacious room in secluded townhouse,Truly wonderful home in JP. On the beautiful Jamaica Pond. Washer/dryer & dishwasher included. Big kitchen living room & common area. Close to Mbta buses and trains. Unique and unbeatable in many ways! I am currently traveling abroad. There are currently two housemates - 1 female and 1 male- who are very friendly and open to communication and have been very successful in welcoming guests in the past. They are reapectful quiet and great to talk to! Incredible restaurants very close. Two of the best ice cream parlora in Boston too! Jamaica pond is a 2 minute walk away. Great people in the neighborhood. Secluded but close enough to liveliness.,Robert,Boston Massachusetts United States,N/A,N/A,N/A,false,2014-12-10,Goodrich Road Boston MA 02130 United States,Boston,MA,2130,House,Private room,2,1.0,1,6500,2
